Area Code,Ddate,Market,Market Size,Product,Product Type,State,Type,Budget Cogs,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Number Of Records,Profit,Total Expenses
413,7/1/13,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,30,70,20,100,110,39,560,72,36,1,1,10,60
339,8/1/13,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,30,70,20,100,104,37,540,68,33,1,1,8,58
857,9/1/13,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,40,50,-10,90,104,52,520,46,47,1,1,-46,77
774,10/1/13,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,30,70,30,100,124,51,542,65,46,1,1,-16,76
339,11/1/13,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,50,60,0,110,128,52,554,68,47,1,1,-12,76
978,12/1/13,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,40,50,-10,90,106,47,571,52,42,1,1,-30,72
315,1/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,100,-50,-170,50,61,105,725,-44,95,1,1,-172,128
585,2/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-190,50,61,121,901,-60,110,1,1,-203,143
607,3/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,120,-60,-190,60,63,125,"1,118",-62,113,1,1,-208,146
914,4/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,120,-60,-190,60,66,125,"1,382",-59,113,1,1,-205,146
646,5/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-50,-180,60,69,121,"1,673",-52,109,1,1,-195,143
914,6/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,130,-60,-210,70,72,144,"1,979",-72,131,1,1,-236,164
347,7/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,150,-80,-240,70,77,162,"2,321",-85,147,1,1,-266,181
518,8/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,160,-90,-260,70,78,173,"2,615",-95,156,1,1,-284,189
585,9/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-50,-180,60,68,121,"2,932",-53,110,1,1,-197,144
845,10/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-170,50,69,125,"3,142",-56,113,1,1,-202,146
347,11/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-190,50,61,121,"3,385",-60,109,1,1,-202,142
212,12/1/12,East,Major Market,Caffe Mocha,Espresso,New York,Regular,130,-70,-210,60,66,135,"3,641",-69,122,1,1,-224,155
516,1/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,100,-50,-170,50,68,105,725,-44,95,1,1,-268,134
585,2/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-190,50,65,121,901,-60,110,1,1,-301,143
845,3/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,120,-60,-190,60,67,125,"1,118",-62,113,1,1,-309,146
212,4/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,120,-60,-190,60,70,125,"1,382",-59,113,1,1,-304,146
646,5/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-50,-180,60,68,121,"1,673",-52,109,1,1,-269,133
845,6/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,130,-60,-210,70,71,144,"1,979",-72,131,1,1,-326,153
347,7/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,150,-80,-240,70,76,162,"2,321",-85,147,1,1,-367,168
212,8/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,160,-90,-260,70,77,173,"2,615",-95,156,1,1,-392,176
518,9/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-50,-180,60,72,121,"2,932",-53,110,1,1,-292,144
914,10/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-170,50,74,125,"3,142",-56,113,1,1,-300,146
914,11/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,110,-60,-190,50,65,121,"3,385",-60,109,1,1,-300,142
845,12/1/13,East,Major Market,Caffe Mocha,Espresso,New York,Regular,130,-70,-210,60,70,135,"3,641",-69,122,1,1,-332,155
978,1/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,160,170,110,330,341,170,"1,091",171,47,1,1,100,71
508,2/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,160,170,110,330,340,170,"1,073",170,47,1,1,99,71
508,3/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,160,100,310,325,162,"1,059",163,45,1,1,94,69
351,4/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,160,100,310,325,162,"1,091",163,45,1,1,94,69
339,5/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,150,100,290,298,149,"1,156",149,41,1,1,84,65
339,6/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,150,100,290,298,149,"1,245",149,41,1,1,83,66
617,7/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,130,150,100,280,291,145,"1,304",146,40,1,1,81,65
413,8/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,130,150,100,280,291,145,"1,292",146,40,1,1,82,64
781,9/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,160,100,300,310,155,"1,280",155,43,1,1,87,68
781,10/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,160,120,300,322,161,"1,267",161,45,1,1,92,69
508,11/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,170,180,120,350,363,181,"1,283",182,50,1,1,108,74
351,12/1/12,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,140,80,290,306,153,"1,319",153,42,1,1,87,66
617,1/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,160,170,110,330,382,170,"1,091",171,47,1,1,156,75
774,2/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,160,170,110,330,362,170,"1,073",170,47,1,1,147,71
774,3/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,160,100,310,346,162,"1,059",163,45,1,1,140,69
508,4/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,160,100,310,346,162,"1,091",163,45,1,1,140,69
781,5/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,150,100,290,295,149,"1,156",149,41,1,1,116,60
413,6/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,150,100,290,295,149,"1,245",149,41,1,1,115,61
339,7/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,130,150,100,280,288,145,"1,304",146,40,1,1,112,60
857,8/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,130,150,100,280,288,145,"1,292",146,40,1,1,113,60
774,9/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,160,100,300,330,155,"1,280",155,43,1,1,129,68
508,10/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,140,160,120,300,343,161,"1,267",161,45,1,1,137,69
617,11/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,170,180,120,350,387,181,"1,283",182,50,1,1,160,74
857,12/1/13,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,150,140,80,290,326,153,"1,319",153,42,1,1,129,66
631,1/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,270,200,480,490,228,"1,459",262,63,1,1,175,87
585,2/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,350,280,560,580,228,"1,402",352,63,1,1,264,88
718,3/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,220,290,210,510,523,239,"1,260",284,66,1,1,194,90
516,4/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,220,330,250,550,564,239,"1,262",325,66,1,1,235,90
212,5/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,290,210,530,543,260,"1,271",283,72,1,1,187,96
631,6/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,420,340,660,675,260,"1,405",415,72,1,1,318,97
585,7/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,250,280,190,530,546,266,"1,355",280,74,1,1,182,98
646,8/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,250,280,190,530,543,266,"1,319",277,74,1,1,179,98
716,9/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,230,320,240,550,567,249,"1,286",318,69,1,1,224,94
718,10/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,510,450,720,765,239,"1,197",526,66,1,1,435,91
646,11/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,200,460,390,660,675,211,933,464,59,1,1,381,83
718,12/1/12,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,400,320,640,657,250,723,407,70,1,1,312,95
516,1/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,270,200,480,548,228,"1,459",262,63,1,1,273,91
917,2/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,350,280,560,618,228,"1,402",352,63,1,1,392,88
347,3/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,220,290,210,510,557,239,"1,260",284,66,1,1,288,90
914,4/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,220,330,250,550,601,239,"1,262",325,66,1,1,349,90
516,5/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,290,210,530,538,260,"1,271",283,72,1,1,258,89
718,6/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,420,340,660,669,260,"1,405",415,72,1,1,439,90
631,7/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,250,280,190,530,541,266,"1,355",280,74,1,1,251,91
585,8/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,250,280,190,530,538,266,"1,319",277,74,1,1,247,91
516,9/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,230,320,240,550,604,249,"1,286",318,69,1,1,332,94
212,10/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,210,510,450,720,815,239,"1,197",526,66,1,1,646,91
917,11/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,200,460,390,660,719,211,933,464,59,1,1,565,83
518,12/1/13,East,Major Market,Regular Espresso,Espresso,New York,Regular,240,400,320,640,700,250,723,407,70,1,1,463,95
954,1/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,50,40,80,80,32,821,48,8,1,1,28,20
786,2/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,50,40,80,80,32,817,48,8,1,1,28,20
863,3/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,50,40,80,81,33,813,48,9,1,1,27,21
904,4/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,60,50,90,85,34,821,51,9,1,1,30,21
352,5/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,60,40,90,89,36,838,53,10,1,1,32,21
386,6/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,40,70,50,110,105,43,864,62,12,1,1,38,24
386,7/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,40,70,50,110,110,45,885,65,12,1,1,41,24
941,8/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,40,80,60,120,114,46,880,68,12,1,1,44,24
754,9/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,60,50,90,87,35,875,52,9,1,1,32,20
850,10/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,40,60,50,100,94,38,871,56,10,1,1,35,21
352,11/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,20,50,40,70,70,28,875,42,7,1,1,23,19
813,12/1/12,East,Major Market,Darjeeling,Tea,Florida,Regular,30,40,30,70,75,30,882,45,8,1,1,26,19
239,1/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,50,40,80,90,32,821,48,8,1,1,44,21
850,2/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,50,40,80,85,32,817,48,8,1,1,42,20
863,3/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,50,40,80,86,33,813,48,9,1,1,40,21
904,4/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,60,50,90,91,34,821,51,9,1,1,45,21
863,5/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,60,40,90,88,36,838,53,10,1,1,44,20
239,6/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,40,70,50,110,104,43,864,62,12,1,1,52,22
772,7/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,40,70,50,110,109,45,885,65,12,1,1,57,22
954,8/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,40,80,60,120,113,46,880,68,12,1,1,61,22
561,9/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,60,50,90,93,35,875,52,9,1,1,47,20
561,10/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,40,60,50,100,100,38,871,56,10,1,1,52,21
352,11/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,20,50,40,70,75,28,875,42,7,1,1,34,19
321,12/1/13,East,Major Market,Darjeeling,Tea,Florida,Regular,30,40,30,70,80,30,882,45,8,1,1,39,19
508,1/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,80,32,821,48,8,1,1,29,19
978,2/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,80,32,817,48,8,1,1,28,20
978,3/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,79,32,813,47,8,1,1,28,19
781,4/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,75,30,820,45,8,1,1,26,19
857,5/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,40,30,70,71,29,835,42,8,1,1,22,20
781,6/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,40,30,60,60,24,856,36,6,1,1,19,17
413,7/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,40,30,60,57,23,868,34,6,1,1,16,18
508,8/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,30,20,50,55,22,865,33,6,1,1,16,17
339,9/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,40,30,70,72,29,862,43,8,1,1,23,20
508,10/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,50,50,70,66,27,859,39,7,1,1,20,19
339,11/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,60,40,90,88,36,862,52,10,1,1,31,21
617,12/1/12,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,82,33,870,49,9,1,1,29,20
781,1/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,90,32,821,48,8,1,1,45,20
508,2/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,85,32,817,48,8,1,1,42,20
413,3/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,84,32,813,47,8,1,1,42,19
351,4/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,80,30,820,45,8,1,1,39,19
774,5/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,40,30,70,70,29,835,42,8,1,1,30,19
857,6/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,40,30,60,59,24,856,36,6,1,1,26,16
413,7/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,40,30,60,56,23,868,34,6,1,1,22,17
508,8/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,30,20,50,55,22,865,33,6,1,1,22,16
617,9/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,40,30,70,77,29,862,43,8,1,1,34,20
978,10/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,50,50,70,70,27,859,39,7,1,1,30,19
351,11/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,60,40,90,94,36,862,52,10,1,1,46,21
978,12/1/13,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,30,50,40,80,87,33,870,49,9,1,1,43,20
347,1/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,100,150,120,250,234,95,821,139,26,1,1,101,38
631,2/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,100,150,120,250,232,95,809,137,26,1,1,100,37
716,3/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,100,150,120,250,234,95,799,139,26,1,1,102,37
585,4/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,100,160,130,260,245,100,822,145,28,1,1,105,40
518,5/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,110,160,120,270,256,104,871,152,29,1,1,112,40
516,6/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,130,190,150,320,301,123,947,178,34,1,1,133,45
212,7/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,130,200,160,330,312,127,"1,007",185,35,1,1,138,47
631,8/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,130,210,170,340,323,132,994,191,36,1,1,144,47
347,9/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,100,160,130,260,245,100,981,145,28,1,1,106,39
516,10/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,110,170,140,280,265,108,971,157,30,1,1,115,42
518,11/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,80,120,90,200,198,81,984,117,22,1,1,84,33
716,12/1/12,East,Major Market,Darjeeling,Tea,New York,Regular,90,120,90,210,210,86,"1,003",124,24,1,1,89,35
607,1/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,100,150,120,250,262,95,821,139,26,1,1,157,40
347,2/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,100,150,120,250,247,95,809,137,26,1,1,148,37
347,3/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,100,150,120,250,249,95,799,139,26,1,1,151,37
315,4/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,100,160,130,260,261,100,822,145,28,1,1,156,40
516,5/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,110,160,120,270,254,104,871,152,29,1,1,155,37
914,6/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,130,190,150,320,298,123,947,178,34,1,1,184,42
212,7/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,130,200,160,330,309,127,"1,007",185,35,1,1,190,44
646,8/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,130,210,170,340,320,132,994,191,36,1,1,199,44
845,9/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,100,160,130,260,261,100,981,145,28,1,1,157,39
585,10/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,110,170,140,280,282,108,971,157,30,1,1,171,42
516,11/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,80,120,90,200,211,81,984,117,22,1,1,125,33
718,12/1/13,East,Major Market,Darjeeling,Tea,New York,Regular,90,120,90,210,224,86,"1,003",124,24,1,1,132,35
646,1/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,90,140,110,230,219,89,777,130,24,1,1,94,36
518,2/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,100,160,130,260,243,99,766,144,27,1,1,105,39
315,3/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,90,140,110,230,213,87,756,126,24,1,1,91,35
631,4/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,90,150,120,240,223,91,777,132,25,1,1,95,37
716,5/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,110,160,120,270,256,104,821,152,29,1,1,111,41
845,6/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,110,180,140,290,276,113,897,163,31,1,1,121,42
518,7/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,110,160,120,270,256,104,952,152,29,1,1,111,41
914,8/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,150,320,301,123,941,178,34,1,1,133,45
518,9/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,150,320,302,123,928,179,34,1,1,133,46
716,10/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,160,320,302,123,915,179,34,1,1,134,45
315,11/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,120,170,130,290,290,118,930,172,33,1,1,127,45
718,12/1/12,East,Major Market,Earl Grey,Tea,New York,Regular,120,190,150,310,302,123,959,179,34,1,1,133,46
716,1/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,90,140,110,230,245,89,777,130,24,1,1,146,38
631,2/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,100,160,130,260,259,99,766,144,27,1,1,156,39
585,3/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,90,140,110,230,227,87,756,126,24,1,1,135,35
347,4/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,90,150,120,240,238,91,777,132,25,1,1,141,37
646,5/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,110,160,120,270,254,104,821,152,29,1,1,153,38
347,6/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,110,180,140,290,274,113,897,163,31,1,1,167,39
914,7/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,110,160,120,270,254,104,952,152,29,1,1,153,38
716,8/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,150,320,298,123,941,178,34,1,1,184,42
518,9/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,150,320,322,123,928,179,34,1,1,197,46
718,10/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,130,190,160,320,322,123,915,179,34,1,1,199,45
914,11/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,120,170,130,290,309,118,930,172,33,1,1,188,45
518,12/1/13,East,Major Market,Earl Grey,Tea,New York,Regular,120,190,150,310,322,123,959,179,34,1,1,197,46
754,1/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,30,50,40,80,81,33,777,48,9,1,1,28,20
727,2/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,40,80,60,120,115,47,772,68,13,1,1,44,24
813,3/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,50,80,60,130,121,49,767,72,13,1,1,47,25
754,4/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,50,80,60,130,121,49,779,72,13,1,1,47,25
239,5/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,50,90,70,140,130,53,803,77,14,1,1,52,25
407,6/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,60,90,70,150,144,59,842,85,16,1,1,58,27
954,7/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,60,90,70,150,144,59,870,85,16,1,1,58,27
904,8/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,60,100,80,160,154,63,864,91,17,1,1,63,28
904,9/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,50,80,60,130,126,51,857,75,14,1,1,49,26
863,10/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,50,70,60,120,118,48,851,70,13,1,1,46,24
561,11/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,30,50,40,80,78,31,856,47,8,1,1,28,19
863,12/1/12,East,Major Market,Green Tea,Tea,Florida,Regular,30,50,40,80,85,34,863,51,9,1,1,30,21
239,1/1/13,East,Major Market,Green Tea,Tea,Florida,Regular,30,50,40,80,91,33,777,48,9,1,1,44,21
850,2/1/13,East,Major Market,Green Tea,Tea,Florida,Regular,40,80,60,120,123,47,772,68,13,1,1,65,24
904,3/1/13,East,Major Market,Green Tea,Tea,Florida,Regular,50,80,60,130,129,49,767,72,13,1,1,70,25
904,4/1/13,East,Major Market,Green Tea,Tea,Florida,Regular,50,80,60,130,129,49,779,72,13,1,1,70,25
321,5/1/13,East,Major Market,Green Tea,Tea,Florida,Regular,50,90,70,140,129,53,803,77,14,1,1,72,23
